"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"DA000021100","VESTERVIG, DA","2012-09-18","0.34",,,,"51"
"DA000021100","VESTERVIG, DA","2012-09-19","0.20",,,,"46"
"DA000021100","VESTERVIG, DA","2012-09-20","0.07",,,,"47"
"DA000021100","VESTERVIG, DA","2012-09-21","0.45",,,,"46"
"DA000021100","VESTERVIG, DA","2012-09-22","0.07",,,,"43"
"DA000021100","VESTERVIG, DA","2012-09-23","0.00",,,,"37"
"DA000021100","VESTERVIG, DA","2012-09-24","0.54",,,,"40"
"DA000021100","VESTERVIG, DA","2012-09-25","0.64",,,,"48"
"DA000021100","VESTERVIG, DA","2012-09-26","0.43",,,,"48"
"DA000021100","VESTERVIG, DA","2012-09-27","0.06",,,,"51"
"DA000021100","VESTERVIG, DA","2012-09-28","0.14",,,,"50"
"DA000021100","VESTERVIG, DA","2012-09-29","0.20",,,,"50"
"DA000021100","VESTERVIG, DA","2012-09-30","0.22",,,,"52"
"DA000021100","VESTERVIG, DA","2012-10-01","0.48",,,,"54"
"DA000021100","VESTERVIG, DA","2012-10-02","0.02",,,,"51"
"DA000021100","VESTERVIG, DA","2012-10-03","0.50",,,,"51"
"DA000021100","VESTERVIG, DA","2012-10-04","0.11",,,,"47"
"DA000021100","VESTERVIG, DA","2012-10-05","0.11",,,,"44"
"DA000021100","VESTERVIG, DA","2012-10-06","0.13",,,,"41"
"DA000021100","VESTERVIG, DA","2012-10-07","0.06",,,,"47"
"DA000021100","VESTERVIG, DA","2012-10-08","0.16",,,,"45"
"DA000021100","VESTERVIG, DA","2012-10-09","0.00",,,,"46"
"DA000021100","VESTERVIG, DA","2012-10-10","0.00",,,,"48"
"DA000021100","VESTERVIG, DA","2012-10-11","0.03",,,,"42"
"DA000021100","VESTERVIG, DA","2012-10-12","0.00",,,,"40"
"DA000021100","VESTERVIG, DA","2012-10-13","0.46",,,,"43"
"DA000021100","VESTERVIG, DA","2012-10-14","0.09",,,,"42"
"DA000021100","VESTERVIG, DA","2012-10-15","0.21",,,,"40"
"DA000021100","VESTERVIG, DA","2012-10-16","0.62",,,,"43"
"DA000021100","VESTERVIG, DA","2012-10-17","0.19",,,,"47"
"DA000021100","VESTERVIG, DA","2012-10-18","0.39",,,,"52"
"DA000021100","VESTERVIG, DA","2012-10-19","0.29",,,,"52"
"DA000021100","VESTERVIG, DA","2012-10-20","0.12",,,,"51"
"DA000021100","VESTERVIG, DA","2012-10-21","0.05",,,,"45"
"DA000021100","VESTERVIG, DA","2012-10-22","0.03",,,,"46"
"DA000021100","VESTERVIG, DA","2012-10-23","0.00",,,,"46"
"DA000021100","VESTERVIG, DA","2012-10-24","0.00",,,,"45"
"DA000021100","VESTERVIG, DA","2012-10-25","0.05",,,,"38"
"DA000021100","VESTERVIG, DA","2012-10-26","0.03",,,,"36"
"DA000021100","VESTERVIG, DA","2012-10-27","0.00",,,,"26"
"DA000021100","VESTERVIG, DA","2012-10-28","0.07",,,,"29"
"DA000021100","VESTERVIG, DA","2012-10-29","0.88",,,,"42"
"DA000021100","VESTERVIG, DA","2012-10-30","0.21",,,,"38"
"DA000021100","VESTERVIG, DA","2012-10-31","0.37",,,,"44"
"DA000021100","VESTERVIG, DA","2012-11-01","0.19",,,,"41"
"DA000021100","VESTERVIG, DA","2012-11-02","0.81",,,,"41"
"DA000021100","VESTERVIG, DA","2012-11-03","0.33",,,,"40"
"DA000021100","VESTERVIG, DA","2012-11-04","0.22",,,,"38"
"DA000021100","VESTERVIG, DA","2012-11-05","0.06",,,,"35"
"DA000021100","VESTERVIG, DA","2012-11-06","0.17",,,,"33"
"DA000021100","VESTERVIG, DA","2012-11-07","0.00",,,,"44"
"DA000021100","VESTERVIG, DA","2012-11-08","0.24",,,,"46"
"DA000021100","VESTERVIG, DA","2012-11-09","0.03",,,,"45"
"DA000021100","VESTERVIG, DA","2012-11-10","0.02",,,,"43"
"DA000021100","VESTERVIG, DA","2012-11-11","0.22",,,,"44"
"DA000021100","VESTERVIG, DA","2012-11-12","0.02",,,,"38"
"DA000021100","VESTERVIG, DA","2012-11-13","0.06",,,,"42"
"DA000021100","VESTERVIG, DA","2012-11-14","0.00",,,,"49"
"DA000021100","VESTERVIG, DA","2012-11-15","0.11",,,,"46"
"DA000021100","VESTERVIG, DA","2012-11-16","0.00",,,,"37"
"DA000021100","VESTERVIG, DA","2012-11-17","0.02",,,,"33"
"DA000021100","VESTERVIG, DA","2012-11-18","0.09",,,,"43"
"DA000021100","VESTERVIG, DA","2012-11-19","0.00",,,,"41"
"DA000021100","VESTERVIG, DA","2012-11-20","0.00",,,,"45"
"DA000021100","VESTERVIG, DA","2012-11-21","0.00",,,,"42"
"DA000021100","VESTERVIG, DA","2012-11-22","0.09",,,,"41"
"DA000021100","VESTERVIG, DA","2012-11-23","0.33",,,,"43"
"DA000021100","VESTERVIG, DA","2012-11-24","0.10",,,,"37"
"DA000021100","VESTERVIG, DA","2012-11-25","0.47",,,,"39"
"DA000021100","VESTERVIG, DA","2012-11-26","0.15",,,,"41"
"DA000021100","VESTERVIG, DA","2012-11-27","0.04",,,,"40"
"DA000021100","VESTERVIG, DA","2012-11-28","0.04",,,,"35"
"DA000021100","VESTERVIG, DA","2012-11-29","0.06",,,,"32"
"DA000021100","VESTERVIG, DA","2012-11-30","0.02",,,,"25"
"DA000021100","VESTERVIG, DA","2012-12-01","0.07",,,,"25"
"DA000021100","VESTERVIG, DA","2012-12-02","0.00",,,,"24"
"DA000021100","VESTERVIG, DA","2012-12-03","0.30",,,,"26"
"DA000021100","VESTERVIG, DA","2012-12-04","0.15",,,,"24"
"DA000021100","VESTERVIG, DA","2012-12-05","0.07",,,,"15"
"DA000021100","VESTERVIG, DA","2012-12-06","0.22",,,,"12"
"DA000021100","VESTERVIG, DA","2012-12-07","0.13",,,,"19"
"DA000021100","VESTERVIG, DA","2012-12-08","0.00",,,,"19"
"DA000021100","VESTERVIG, DA","2012-12-09","0.44",,,,"27"
"DA000021100","VESTERVIG, DA","2012-12-10","0.00",,,,"20"
"DA000021100","VESTERVIG, DA","2012-12-11","0.00",,,,"13"
"DA000021100","VESTERVIG, DA","2012-12-12","0.00",,,,"18"
"DA000021100","VESTERVIG, DA","2012-12-13","0.00",,,,"21"
"DA000021100","VESTERVIG, DA","2012-12-14","0.00",,,,"26"
"DA000021100","VESTERVIG, DA","2012-12-15","0.22",,,,"31"
"DA000021100","VESTERVIG, DA","2012-12-16","0.09",,,,"36"
"DA000021100","VESTERVIG, DA","2012-12-17","0.00",,,,"36"
"DA000021100","VESTERVIG, DA","2012-12-18","0.00",,,,"34"
"DA000021100","VESTERVIG, DA","2012-12-19","0.00",,,,"29"
"DA000021100","VESTERVIG, DA","2012-12-20","0.00",,,,"31"
"DA000021100","VESTERVIG, DA","2012-12-21","0.00",,,,"30"
"DA000021100","VESTERVIG, DA","2012-12-22","0.00",,,,"30"
"DA000021100","VESTERVIG, DA","2012-12-23","0.63",,,,"29"
"DA000021100","VESTERVIG, DA","2012-12-24","0.49",,,,"37"
"DA000021100","VESTERVIG, DA","2012-12-25","0.05",,,,"36"
"DA000021100","VESTERVIG, DA","2012-12-26","0.11",,,,"36"
"DA000021100","VESTERVIG, DA","2012-12-27","0.00",,,,"32"
"DA000021100","VESTERVIG, DA","2012-12-28","0.08",,,,"28"
"DA000021100","VESTERVIG, DA","2012-12-29","0.11",,,,"38"
"DA000021100","VESTERVIG, DA","2012-12-30","0.10",,,,"38"
"DA000021100","VESTERVIG, DA","2012-12-31","0.58",,,,"41"
"DA000021100","VESTERVIG, DA","2013-01-01","0.27",,,,"38"
"DA000021100","VESTERVIG, DA","2013-01-02","0.05",,,,"37"
"DA000021100","VESTERVIG, DA","2013-01-03","0.13",,,,"41"
"DA000021100","VESTERVIG, DA","2013-01-04","0.07",,,,"43"
"DA000021100","VESTERVIG, DA","2013-01-05","0.00",,,,"42"
"DA000021100","VESTERVIG, DA","2013-01-06","0.00",,,,"36"
"DA000021100","VESTERVIG, DA","2013-01-07","0.07",,,,"36"
"DA000021100","VESTERVIG, DA","2013-01-08","0.13",,,,"42"
"DA000021100","VESTERVIG, DA","2013-01-09","0.26",,,,"36"
"DA000021100","VESTERVIG, DA","2013-01-10","0.00",,,,"32"
"DA000021100","VESTERVIG, DA","2013-01-11","0.05",,,,"27"
"DA000021100","VESTERVIG, DA","2013-01-12","0.00",,,,"28"
"DA000021100","VESTERVIG, DA","2013-01-13","0.00",,,,"22"
"DA000021100","VESTERVIG, DA","2013-01-14","0.05",,,,"24"
"DA000021100","VESTERVIG, DA","2013-01-15","0.02",,,,"18"
"DA000021100","VESTERVIG, DA","2013-01-16","0.01",,,,"15"
"DA000021100","VESTERVIG, DA","2013-01-17","0.00",,,,"12"
"DA000021100","VESTERVIG, DA","2013-01-18","0.00",,,,"12"
"DA000021100","VESTERVIG, DA","2013-01-19","0.00",,,,"9"
"DA000021100","VESTERVIG, DA","2013-01-20","0.00",,,,"9"
"DA000021100","VESTERVIG, DA","2013-01-21","0.00",,,,"24"
"DA000021100","VESTERVIG, DA","2013-01-22","0.00",,,,"24"
"DA000021100","VESTERVIG, DA","2013-01-23","0.00",,,,"14"
"DA000021100","VESTERVIG, DA","2013-01-24","0.00",,,,"12"
"DA000021100","VESTERVIG, DA","2013-01-25","0.02",,,,"12"
"DA000021100","VESTERVIG, DA","2013-01-26","0.13",,,,"22"
"DA000021100","VESTERVIG, DA","2013-01-27","0.41",,,,"27"
"DA000021100","VESTERVIG, DA","2013-01-28","0.03",,,,"37"
"DA000021100","VESTERVIG, DA","2013-01-29","0.28",,,,"35"
"DA000021100","VESTERVIG, DA","2013-01-30","0.16",,,,"39"
"DA000021100","VESTERVIG, DA","2013-01-31","0.02",,,,"32"
"DA000021100","VESTERVIG, DA","2013-02-01","0.06",,,,"30"
"DA000021100","VESTERVIG, DA","2013-02-02","0.00",,,,"26"
"DA000021100","VESTERVIG, DA","2013-02-03","0.18",,,,"29"
"DA000021100","VESTERVIG, DA","2013-02-04","0.15",,,,"34"
"DA000021100","VESTERVIG, DA","2013-02-05","0.24",,,,"33"
"DA000021100","VESTERVIG, DA","2013-02-06","0.05",,,,"28"
"DA000021100","VESTERVIG, DA","2013-02-07","0.01",,,,"29"
"DA000021100","VESTERVIG, DA","2013-02-08","0.00",,,,"29"
"DA000021100","VESTERVIG, DA","2013-02-09","0.01",,,,"22"
"DA000021100","VESTERVIG, DA","2013-02-10","0.00",,,,"17"
"DA000021100","VESTERVIG, DA","2013-02-11","0.00",,,,"22"
"DA000021100","VESTERVIG, DA","2013-02-12","0.00",,,,"27"
"DA000021100","VESTERVIG, DA","2013-02-13","0.00",,,,"22"
"DA000021100","VESTERVIG, DA","2013-02-14","0.00",,,,"28"
"DA000021100","VESTERVIG, DA","2013-02-15","0.03",,,,"31"
"DA000021100","VESTERVIG, DA","2013-02-16","0.00",,,,"31"
"DA000021100","VESTERVIG, DA","2013-02-17","0.00",,,,"32"
"DA000021100","VESTERVIG, DA","2013-02-18","0.08",,,,"35"
"DA000021100","VESTERVIG, DA","2013-02-19","0.00",,,,"28"
"DA000021100","VESTERVIG, DA","2013-02-20","0.00",,,,"26"
"DA000021100","VESTERVIG, DA","2013-02-21","0.00",,,,"20"
"DA000021100","VESTERVIG, DA","2013-02-22","0.00",,,,"23"
"DA000021100","VESTERVIG, DA","2013-02-23","0.00",,,,"21"
"DA000021100","VESTERVIG, DA","2013-02-24","0.00",,,,"26"
"DA000021100","VESTERVIG, DA","2013-02-25","0.00",,,,"28"
"DA000021100","VESTERVIG, DA","2013-02-26","0.00",,,,"24"
"DA000021100","VESTERVIG, DA","2013-02-27","0.00",,,,"32"
"DA000021100","VESTERVIG, DA","2013-02-28","0.02",,,,"35"
"DA000021100","VESTERVIG, DA","2013-03-01","0.00",,,,"34"
"DA000021100","VESTERVIG, DA","2013-03-02","0.00",,,,"35"
"DA000021100","VESTERVIG, DA","2013-03-03","0.00",,,,"36"
"DA000021100","VESTERVIG, DA","2013-03-04","0.00",,,,"30"
"DA000021100","VESTERVIG, DA","2013-03-05","0.00",,,,"31"
"DA000021100","VESTERVIG, DA","2013-03-06","0.00",,,,"31"
"DA000021100","VESTERVIG, DA","2013-03-07","0.00",,,,"34"
"DA000021100","VESTERVIG, DA","2013-03-08","0.00",,,,"32"
"DA000021100","VESTERVIG, DA","2013-03-09","0.00",,,,"28"
"DA000021100","VESTERVIG, DA","2013-03-10","0.00",,,,"23"
"DA000021100","VESTERVIG, DA","2013-03-11","0.00",,,,"19"
"DA000021100","VESTERVIG, DA","2013-03-12","0.00",,,,"19"
"DA000021100","VESTERVIG, DA","2013-03-13","0.00",,,,"21"
"DA000021100","VESTERVIG, DA","2013-03-14","0.00",,,,"17"
"DA000021100","VESTERVIG, DA","2013-03-15","0.00",,,,"23"
"DA000021100","VESTERVIG, DA","2013-03-16","0.13",,,,"30"
"DA000021100","VESTERVIG, DA","2013-03-17","0.01",,,,"30"
"DA000021100","VESTERVIG, DA","2013-03-18","0.00",,,,"29"
"DA000021100","VESTERVIG, DA","2013-03-19","0.00",,,,"25"
"DA000021100","VESTERVIG, DA","2013-03-20","0.04",,,,"24"
"DA000021100","VESTERVIG, DA","2013-03-21","0.01",,,,"24"
"DA000021100","VESTERVIG, DA","2013-03-22","0.00",,,,"20"
"DA000021100","VESTERVIG, DA","2013-03-23","0.00",,,,"20"
"DA000021100","VESTERVIG, DA","2013-03-24","0.00",,,,"18"
"DA000021100","VESTERVIG, DA","2013-03-25","0.00",,,,"20"
"DA000021100","VESTERVIG, DA","2013-03-26","0.00",,,,"22"
"DA000021100","VESTERVIG, DA","2013-03-27","0.00",,,,"23"
"DA000021100","VESTERVIG, DA","2013-03-28","0.00",,,,"20"
"DA000021100","VESTERVIG, DA","2013-03-29","0.00",,,,"25"
"DA000021100","VESTERVIG, DA","2013-03-30","0.00",,,,"24"
"DA000021100","VESTERVIG, DA","2013-03-31","0.00",,,,"22"
"DA000021100","VESTERVIG, DA","2013-04-01","0.00",,,,"22"
"DA000021100","VESTERVIG, DA","2013-04-02","0.00",,,,"27"
"DA000021100","VESTERVIG, DA","2013-04-03","0.00",,,,"27"
"DA000021100","VESTERVIG, DA","2013-04-04","0.00",,,,"25"
"DA000021100","VESTERVIG, DA","2013-04-05","0.00",,,,"28"
"DA000021100","VESTERVIG, DA","2013-04-06","0.02",,,,"27"
"DA000021100","VESTERVIG, DA","2013-04-07","0.05",,,,"34"
"DA000021100","VESTERVIG, DA","2013-04-08","0.00",,,,"25"
"DA000021100","VESTERVIG, DA","2013-04-09","0.00",,,,"28"
"DA000021100","VESTERVIG, DA","2013-04-10","0.15",,,,"30"
"DA000021100","VESTERVIG, DA","2013-04-11","0.04",,,,"33"
"DA000021100","VESTERVIG, DA","2013-04-12","0.00",,,,"36"
"DA000021100","VESTERVIG, DA","2013-04-13","0.00",,,,"37"
"DA000021100","VESTERVIG, DA","2013-04-14","0.14",,,,"36"
"DA000021100","VESTERVIG, DA","2013-04-15","0.00",,,,"40"
"DA000021100","VESTERVIG, DA","2013-04-16","0.01",,,,"39"
"DA000021100","VESTERVIG, DA","2013-04-17","0.00",,,,"41"
"DA000021100","VESTERVIG, DA","2013-04-18","0.11",,,,"42"
"DA000021100","VESTERVIG, DA","2013-04-19","0.00",,,,"40"
"DA000021100","VESTERVIG, DA","2013-04-20","0.00",,,,"38"
"DA000021100","VESTERVIG, DA","2013-04-21","0.00",,,,"33"
"DA000021100","VESTERVIG, DA","2013-04-22","0.00",,,,"37"
"DA000021100","VESTERVIG, DA","2013-04-23","0.06",,,,"42"
"DA000021100","VESTERVIG, DA","2013-04-24","0.07",,,,"41"
"DA000021100","VESTERVIG, DA","2013-04-25","0.18",,,,"40"
"DA000021100","VESTERVIG, DA","2013-04-26","0.00",,,,"39"
"DA000021100","VESTERVIG, DA","2013-04-27","0.00",,,,"39"
"DA000021100","VESTERVIG, DA","2013-04-28","0.00",,,,"38"
"DA000021100","VESTERVIG, DA","2013-04-29","0.22",,,,"39"
"DA000021100","VESTERVIG, DA","2013-04-30","0.00",,,,"40"
"DA000021100","VESTERVIG, DA","2013-05-01","0.00",,,,"36"
"DA000021100","VESTERVIG, DA","2013-05-02","0.00",,,,"35"
"DA000021100","VESTERVIG, DA","2013-05-03","0.00",,,,"33"
"DA000021100","VESTERVIG, DA","2013-05-04","0.00",,,,"43"
"DA000021100","VESTERVIG, DA","2013-05-05","0.00",,,,"40"
"DA000021100","VESTERVIG, DA","2013-05-06","0.00",,,,"44"
"DA000021100","VESTERVIG, DA","2013-05-07","0.00",,,,"40"
"DA000021100","VESTERVIG, DA","2013-05-08","0.43",,,,"51"
"DA000021100","VESTERVIG, DA","2013-05-09","0.00",,,,"45"
"DA000021100","VESTERVIG, DA","2013-05-10","0.03",,,,"43"
"DA000021100","VESTERVIG, DA","2013-05-11","0.11",,,,"45"
"DA000021100","VESTERVIG, DA","2013-05-12","0.12",,,,"42"
"DA000021100","VESTERVIG, DA","2013-05-13","0.10",,,,"44"
"DA000021100","VESTERVIG, DA","2013-05-14","0.00",,,,"43"
"DA000021100","VESTERVIG, DA","2013-05-15","0.52",,,,"44"
"DA000021100","VESTERVIG, DA","2013-05-16","0.00",,,,"49"
"DA000021100","VESTERVIG, DA","2013-05-17","0.01",,,,"57"
"DA000021100","VESTERVIG, DA","2013-05-18","0.00",,,,"56"
"DA000021100","VESTERVIG, DA","2013-05-19","0.00",,,,"50"
"DA000021100","VESTERVIG, DA","2013-05-20","0.17",,,,"56"
"DA000021100","VESTERVIG, DA","2013-05-21","0.00",,,,"48"
"DA000021100","VESTERVIG, DA","2013-05-22","0.00",,,,"44"
"DA000021100","VESTERVIG, DA","2013-05-23","0.01",,,,"40"
"DA000021100","VESTERVIG, DA","2013-05-24","0.00",,,,"37"
"DA000021100","VESTERVIG, DA","2013-05-25","0.00",,,,"44"
"DA000021100","VESTERVIG, DA","2013-05-26","0.00",,,,"49"
"DA000021100","VESTERVIG, DA","2013-05-27","0.04",,,,"47"
"DA000021100","VESTERVIG, DA","2013-05-28","0.06",,,,"45"
"DA000021100","VESTERVIG, DA","2013-05-29","0.42",,,,"52"
"DA000021100","VESTERVIG, DA","2013-05-30","0.00",,,,"49"
"DA000021100","VESTERVIG, DA","2013-05-31","0.00",,,,"49"
"DA000021100","VESTERVIG, DA","2013-06-01","0.00",,,,"51"
"DA000021100","VESTERVIG, DA","2013-06-02","0.00",,,,"49"
"DA000021100","VESTERVIG, DA","2013-06-03","0.00",,,,"46"
"DA000021100","VESTERVIG, DA","2013-06-04","0.00",,,,"44"
"DA000021100","VESTERVIG, DA","2013-06-05","0.00",,,,"41"
"DA000021100","VESTERVIG, DA","2013-06-06","0.00",,,,"44"
"DA000021100","VESTERVIG, DA","2013-06-07","0.00",,,,"42"
"DA000021100","VESTERVIG, DA","2013-06-08","0.00",,,,"51"
"DA000021100","VESTERVIG, DA","2013-06-09","0.00",,,,"50"
"DA000021100","VESTERVIG, DA","2013-06-10","0.00",,,,"43"
"DA000021100","VESTERVIG, DA","2013-06-11","0.00",,,,"48"
"DA000021100","VESTERVIG, DA","2013-06-12","0.15",,,,"48"
"DA000021100","VESTERVIG, DA","2013-06-13","0.21",,,,"54"
"DA000021100","VESTERVIG, DA","2013-06-14","0.16",,,,"51"
"DA000021100","VESTERVIG, DA","2013-06-15","0.40",,,,"49"
"DA000021100","VESTERVIG, DA","2013-06-16","0.14",,,,"51"
"DA000021100","VESTERVIG, DA","2013-06-17","0.00",,,,"52"
"DA000021100","VESTERVIG, DA","2013-06-18","0.00",,,,"50"
"DA000021100","VESTERVIG, DA","2013-06-19","0.03",,,,"57"
"DA000021100","VESTERVIG, DA","2013-06-20","0.00",,,,"53"
"DA000021100","VESTERVIG, DA","2013-06-21","0.45",,,,"56"
"DA000021100","VESTERVIG, DA","2013-06-22","0.17",,,,"54"
"DA000021100","VESTERVIG, DA","2013-06-23","0.00",,,,"54"
"DA000021100","VESTERVIG, DA","2013-06-24","0.20",,,,"55"
"DA000021100","VESTERVIG, DA","2013-06-25","0.00",,,,"53"
"DA000021100","VESTERVIG, DA","2013-06-26","0.08",,,,"54"
"DA000021100","VESTERVIG, DA","2013-06-27","0.03",,,,"52"
"DA000021100","VESTERVIG, DA","2013-06-28","0.00",,,,"51"
"DA000021100","VESTERVIG, DA","2013-06-29","0.04",,,,"51"
"DA000021100","VESTERVIG, DA","2013-06-30","0.00",,,,"52"
"DA000021100","VESTERVIG, DA","2013-07-01","0.02",,,,"52"
"DA000021100","VESTERVIG, DA","2013-07-02","0.01",,,,"52"
"DA000021100","VESTERVIG, DA","2013-07-03","0.00",,,,"54"
"DA000021100","VESTERVIG, DA","2013-07-04","0.00",,,,"54"
"DA000021100","VESTERVIG, DA","2013-07-05","0.00",,,,"55"
"DA000021100","VESTERVIG, DA","2013-07-06","0.00",,,,"52"
"DA000021100","VESTERVIG, DA","2013-07-07","0.00",,,,"54"
"DA000021100","VESTERVIG, DA","2013-07-08","0.00",,,,"53"
"DA000021100","VESTERVIG, DA","2013-07-09","0.00",,,,"53"
"DA000021100","VESTERVIG, DA","2013-07-10","0.00",,,,"53"
"DA000021100","VESTERVIG, DA","2013-07-11","0.00",,,,"52"
"DA000021100","VESTERVIG, DA","2013-07-12","0.00",,,,"49"
"DA000021100","VESTERVIG, DA","2013-07-13","0.00",,,,"55"
"DA000021100","VESTERVIG, DA","2013-07-14","0.00",,,,"54"
"DA000021100","VESTERVIG, DA","2013-07-15","0.00",,,,"54"
"DA000021100","VESTERVIG, DA","2013-07-16","0.00",,,,"58"
"DA000021100","VESTERVIG, DA","2013-07-17","0.00",,,,"58"
"DA000021100","VESTERVIG, DA","2013-07-18","0.00",,,,"58"
"DA000021100","VESTERVIG, DA","2013-07-19","0.00",,,,"56"
"DA000021100","VESTERVIG, DA","2013-07-20","0.00",,,,"55"
"DA000021100","VESTERVIG, DA","2013-07-21","0.00",,,,"57"
"DA000021100","VESTERVIG, DA","2013-07-22","0.00",,,,"57"
"DA000021100","VESTERVIG, DA","2013-07-23","0.00",,,,"53"
"DA000021100","VESTERVIG, DA","2013-07-24","0.00",,,,"50"
"DA000021100","VESTERVIG, DA","2013-07-25","0.00",,,,"57"
"DA000021100","VESTERVIG, DA","2013-07-26","0.00",,,,"55"
"DA000021100","VESTERVIG, DA","2013-07-27","0.00",,,,"62"
"DA000021100","VESTERVIG, DA","2013-07-28","0.00",,,,"61"
"DA000021100","VESTERVIG, DA","2013-07-29","0.00",,,,"61"
"DA000021100","VESTERVIG, DA","2013-07-30","0.01",,,,"59"
"DA000021100","VESTERVIG, DA","2013-07-31","0.07",,,,"55"
"DA000021100","VESTERVIG, DA","2013-08-01","0.02",,,,"59"
"DA000021100","VESTERVIG, DA","2013-08-02","0.00",,,,"59"
"DA000021100","VESTERVIG, DA","2013-08-03","0.06",,,,"62"
"DA000021100","VESTERVIG, DA","2013-08-04","0.00",,,,"60"
"DA000021100","VESTERVIG, DA","2013-08-05","0.00",,,,"60"
"DA000021100","VESTERVIG, DA","2013-08-06","0.00",,,,"59"
"DA000021100","VESTERVIG, DA","2013-08-07","0.00",,,,"58"
"DA000021100","VESTERVIG, DA","2013-08-08","0.06",,,,"56"
"DA000021100","VESTERVIG, DA","2013-08-09","0.00",,,,"58"
"DA000021100","VESTERVIG, DA","2013-08-10","0.95",,,,"58"
"DA000021100","VESTERVIG, DA","2013-08-11","0.19",,,,"55"
"DA000021100","VESTERVIG, DA","2013-08-12","0.10",,,,"55"
"DA000021100","VESTERVIG, DA","2013-08-13","0.08",,,,"54"
"DA000021100","VESTERVIG, DA","2013-08-14","0.00",,,,"56"
"DA000021100","VESTERVIG, DA","2013-08-15","0.11",,,,"54"
"DA000021100","VESTERVIG, DA","2013-08-16","0.63",,,,"59"
"DA000021100","VESTERVIG, DA","2013-08-17","0.00",,,,"56"
"DA000021100","VESTERVIG, DA","2013-08-18","0.13",,,,"57"
"DA000021100","VESTERVIG, DA","2013-08-19","0.00",,,,"56"
"DA000021100","VESTERVIG, DA","2013-08-20","0.00",,,,"50"
"DA000021100","VESTERVIG, DA","2013-08-21","0.00",,,,"58"
"DA000021100","VESTERVIG, DA","2013-08-22","0.00",,,,"60"
"DA000021100","VESTERVIG, DA","2013-08-23","0.00",,,,"57"
"DA000021100","VESTERVIG, DA","2013-08-24","0.00",,,,"57"
"DA000021100","VESTERVIG, DA","2013-08-25","0.00",,,,"51"
"DA000021100","VESTERVIG, DA","2013-08-26","0.00",,,,"51"
"DA000021100","VESTERVIG, DA","2013-08-27","0.00",,,,"49"
"DA000021100","VESTERVIG, DA","2013-08-28","0.00",,,,"52"
"DA000021100","VESTERVIG, DA","2013-08-29","0.06",,,,"57"
"DA000021100","VESTERVIG, DA","2013-08-30","0.31",,,,"57"
"DA000021100","VESTERVIG, DA","2013-08-31","0.07",,,,"55"
"DA000021100","VESTERVIG, DA","2013-09-01","0.26",,,,"52"
"DA000021100","VESTERVIG, DA","2013-09-02","0.41",,,,"55"
"DA000021100","VESTERVIG, DA","2013-09-03","0.00",,,,"57"
"DA000021100","VESTERVIG, DA","2013-09-04","0.00",,,,"58"
"DA000021100","VESTERVIG, DA","2013-09-05","0.00",,,,"58"
"DA000021100","VESTERVIG, DA","2013-09-06","0.00",,,,"59"
"DA000021100","VESTERVIG, DA","2013-09-07","0.14",,,,"61"
"DA000021100","VESTERVIG, DA","2013-09-08","0.18",,,,"58"
"DA000021100","VESTERVIG, DA","2013-09-09","0.55",,,,"52"
"DA000021100","VESTERVIG, DA","2013-09-10","0.02",,,,"50"
"DA000021100","VESTERVIG, DA","2013-09-11","0.00",,,,"49"
"DA000021100","VESTERVIG, DA","2013-09-12","0.00",,,,"56"
"DA000021100","VESTERVIG, DA","2013-09-13","0.00",,,,"50"
"DA000021100","VESTERVIG, DA","2013-09-14","1.20",,,,"55"
"DA000021100","VESTERVIG, DA","2013-09-15","0.93",,,,"52"
"DA000021100","VESTERVIG, DA","2013-09-16","0.94",,,,"46"
"DA000021100","VESTERVIG, DA","2013-09-17","0.51",,,,"47"
"DA000021100","VESTERVIG, DA","2013-09-18","0.02",,,,"47"
"DA000021100","VESTERVIG, DA","2013-09-19","0.02",,,,"45"
"DA000021100","VESTERVIG, DA","2013-09-20","0.00",,,,"44"
"DA000021100","VESTERVIG, DA","2013-09-21","0.00",,,,"49"
"DA000021100","VESTERVIG, DA","2013-09-22","0.00",,,,"56"
"DA000021100","VESTERVIG, DA","2013-09-23","0.00",,,,"56"
"DA000021100","VESTERVIG, DA","2013-09-24","0.00",,,,"43"
"DA000021100","VESTERVIG, DA","2013-09-25","0.02",,,,"43"
"DA000021100","VESTERVIG, DA","2013-09-26","0.02",,,,"37"
"DA000021100","VESTERVIG, DA","2013-09-27","0.00",,,,"46"
"DA000021100","VESTERVIG, DA","2013-09-28","0.00",,,,"42"
"DA000021100","VESTERVIG, DA","2013-09-29","0.00",,,,"40"
"DA000021100","VESTERVIG, DA","2013-09-30","0.00",,,,"41"
"DA000021100","VESTERVIG, DA","2013-10-01","0.00",,,,"41"
"DA000021100","VESTERVIG, DA","2013-10-02","0.00",,,,"43"
"DA000021100","VESTERVIG, DA","2013-10-03","0.00",,,,"42"
"DA000021100","VESTERVIG, DA","2013-10-04","0.55",,,,"45"
"DA000021100","VESTERVIG, DA","2013-10-05","0.05",,,,"51"
"DA000021100","VESTERVIG, DA","2013-10-06","0.00",,,,"51"
